job_id,meta_industry,clean_requirements
3757738663,Technology,"[""3+ years B2B telecom sales"",""Collocation experience"",""Data transit/transport"",""Quota achievement"",""Generation of new business through prospecting and research"",""Strong communication skills"",""Team environment with revenue deadlines"",""CRM""]"
3757738675,Technology,"[""B2B sales experience (3-8+ years)"",""Telecommunications experience"",""Collocation experience"",""Wholesale experience"",""Data transit and transport experience"",""Direct hunting sales experience"",""Quota achievement"",""Prospecting and research"",""Strong communication skills"",""Team environment experience"",""Microsoft Office"",""CRM (preferred)"",""College degree (preferred)""]"
3757738685,Technology,"[""3-8+ years B2B sales experience in telecom"",""Collocation, wholesale, data transit and transport experience"",""Direct hunting sales role and quota achievement"",""Identify, qualify, generate new business through prospecting and research"",""Strong oral and written communication"",""Work in fast paced, team environment with revenue deadlines"",""College degree (preferred)""]"
3757738700,Technology,"[""3-8+ years B2B sales experience in telecom"",""Collocation experience"",""Wholesale experience"",""Data transit and transport experience"",""Quota achievement"",""Identify, qualify and generate new business"",""Prospecting and research"",""Oral and written communication"",""Fast paced team environment"",""Revenue deadlines"",""Microsoft Office"",""CRM""]"
3757738711,Technology,"[""Bachelor’s Degree in technical field"",""Cisco certifications (CCNA)"",""Networking knowledge (TCP/IP, BGP, IGP, OSPF, IS-IS, MPLS)"",""IP addressing"",""DNS's and IP-VPN's"",""Problem solving skills"",""Verbal and written communication"",""Customer service"",""Critical thinking"",""Team environment"",""Reliable employment history"",""Availability on weekends""]"
3757739378,Technology,"[""Bachelor's Degree in technical field"",""Cisco equipment experience (CCNA)"",""Networking (TCP/IP)"",""IP protocols (BGP, IGP, OSPF, IS-IS, MPLS)"",""IP addressing"",""DNS"",""IP-VPNs"",""Problem solving"",""Verbal communication"",""Written communication"",""Customer service"",""Critical thinking"",""Independent work"",""Team work"",""Attendance"",""Punctuality"",""Flexibility""]"
3757739379,Technology,"[""3-8+ years B2B telecom sales experience"",""Collocation experience"",""Wholesale experience"",""Data transit and transport experience"",""Successful direct hunting, B2B sales role"",""Quota achievement"",""Prospecting and research"",""Strong written and verbal communication skills"",""Fast-paced, team environment workability"",""Microsoft Office"",""CRM""]"
3757739387,Technology,"[""3-8 years Telecom B2B sales experience"",""Collocation experience"",""Wholesale experience"",""Data transit and transport experience"",""Direct hunting, B2B sales"",""Strong oral and written communications"",""Fast-paced team environment"",""Microsoft Office"",""CRM""]"
3757739388,Technology,"[""7+ years industry experience"",""Bachelor's degree"",""Familiarity with ILEC/CLEC ASR processes"",""Working knowledge of IP networking (Layer 2/3)"",""Knowledge of carrier-neutral data center interconnect procedures"",""Excellent written and oral communication skills"",""Ability to adapt to unique implementation situations"",""High attention to detail"",""Multitasking and fast-paced work environment"",""Organization, forecasting, and deadline meeting"",""Problem-solving and project management skills""]"
3757739409,Technology,"[""3-8+ years sales experience in telecom"",""Collocation, wholesale experience"",""Data transit and transport"",""Direct hunting"",""Quota achievement"",""Prospecting and research"",""Oral and written communication"",""Fast-paced team environment"",""Microsoft Office"",""CRM"",""College degree (preferred)""]"
3757739411,Technology,"[""3-8+ years of B2B sales experience in telecom"",""Collocation, wholesale, data transit and transport experience"",""Track record of success in direct hunting, B2B sales and quota achievement"",""Ability to identify, qualify and generate new business through prospecting and research"",""Strong oral and written communication skills"",""Ability to work in a fast-paced, team environment with revenue deadlines""]"
3757739440,Technology,"[""Develops and implements environmental compliance programs"",""Develops and implements safety programs"",""Monitors environmental and industrial compliance"",""Liaises with regulatory agencies"",""Recommends corrective action"",""Inspects technical facilities"",""Manages, organizes, prioritizes, multi-tasks""]"
3757739441,Technology,"[""3-8+ years of Telecom sales experience"",""Collocation"",""Wholesale experience "",""Data transit and transport"",""Direct Hunting"",""Quota achievement"",""Prospecting and research"",""Strong communication skills"",""Fast paced work environment"",""Microsoft Office"",""CRM""]"
3757740345,Technology,"[""Travel 30%"",""5+ years of experience on telecommunication networks"",""1+ years of field experience in DWDM and / or IP networks"",""Experience in the use of telecommunications test equipment: "",""  - Optical power meters (OPM – OLS)"",""  - OTDR"",""  - OSA"",""  - Ethernet / IP testers"",""Interpretation of test results"",""Strong problem solving and troubleshooting skills"",""High-energy individual with interpersonal skills"",""Project Management experience"",""Experience on daily operations of a Datacenter"",""Experience maintaining a fiber network""]"
3757740347,Technology,"[""Contract review"",""Contract negotiation"",""Contract drafting"",""Legal advice"",""Corporate compliance"",""Regulatory compliance"",""Litigation management""]"
3757740350,Technology,"[""3-8+ years B2B telecom sales experience"",""Collocation, wholesale, data transit and transport experience"",""Proven sales track record"",""Prospecting and research skills"",""Strong communication skills"",""Team environment experience"",""Customer Relationship Management (CRM)"",""Microsoft Office""]"
3757740372,Technology,"[""3+ years B2B sales experience in telecom arena"",""Collocation and wholesale experience"",""Data transit and transport"",""Direct sales role and quota achievement"",""Identify, qualify and generate new business"",""Strong communication skills"",""Fast-paced team environment"",""Computer applications"",""College degree preferred""]"
3757740381,Technology,"[""3-8+ years B2B Sales"",""Telecom Experience"",""Collocation"",""Wholesale"",""Data Transit"",""Transport"",""Sales"",""Quota Achievement"",""Prospecting "",""Research"",""Communication"",""Team Environment"",""Degree (preferred)""]"
3757740397,Technology,"[""3-8+ years B2B sales experience in telecom"",""Experience with collocation, wholesale, data transit, and transport"",""Proven sales record in direct hunting role"",""Strong communication skills"",""Ability to work in fast-paced team"",""Microsoft Office"",""CRM""]"
3757740399,Technology,"[""B2B sales experience: 3-8+ years"",""Telecom arena experience"",""Collocation experience"",""Wholesale experience"",""Data transit and transport experience"",""Direct hunting experience"",""Quota achievement"",""Business generation through prospecting and research"",""Strong oral communication skills"",""Strong written communication skills"",""Team environment experience"",""Revenue deadlines experience""]"
3757740408,Technology,"[""Monitor environmental compliance"",""Monitor safety programs"",""Maintain liaison with regulatory agencies"",""Recommend corrective action for environmental hazards"",""Inspect technical facilities for compliance"",""Management"",""Organization"",""Prioritization"",""Multi-tasking""]"
3757740409,Technology,"[""Project management"",""Team management"",""Database architecture"",""Database design"",""Hiring and supervision"",""Data restoration"",""Performance testing"",""Data integrity"",""System performance reporting"",""Database maintenance"",""Process documentation"",""Development trends"",""System health monitoring"",""Troubleshooting"",""Budgeting"",""Cybersecurity controls"",""On-call support"",""Risk assessment"",""Customer service"",""Security standards"",""Problem-solving"",""Vendor management""]"
3757741248,Technology,"[""Travel 30%"",""5+ years experience on telecommunication networks"",""1+ years field experience in DWDM and/or IP networks"",""Experience using telecommunications test equipment: optical power meters, OTDR, OSA, Ethernet/IP testers"",""Interpretation of test results"",""Strong problem solving and troubleshooting skills"",""High-energy individual with interpersonal skills"",""Project Management experience"",""Experience on daily operations of a Datacenter (Diesel Generator, UPS, HVAC)"",""Experience maintaining a fiber network""]"
3757741249,Technology,"[""Bachelor's Degree"",""3-5 years experience with an Internet Service Provider and/or Telecommunications company"",""2 years managerial experience in a Customer Support Center or Network Operations Center"",""Strong organizational, planning, people management skills"",""Proven experience managing and supporting a technical team"",""Excellent verbal and written presentation skills"",""Motivational skills"",""Leadership skills"",""Creative thinking"",""Ability to excel in a fast-paced environment"",""Ability to provide excellent customer service"",""Strong technical knowledge of TCP/IP, BGP, IGP, OSPF, IS-IS, MPLS, IP addressing, DNS, and IP-VPNs"",""Cisco data equipment experience (CCNA/CCNP)"",""Knowledge of SONET, CWDM, and Optical Networking"",""Excellent problem solving skills"",""Experience using support/helpdesk ticketing systems"",""Ability to establish and maintain cooperative working relationships"",""Outstanding judgment""]"
